user_id,assigned_at,variant,channel,device,age_band,prior_investor,landing_page_view,started_application,completed_kyc,funded_account,account_opened,initial_assets_usd
128140,2026-08-26 14:56:14,B,Paid Search,Mobile,25-34,0,1,1,1,1,1,2469.48
128141,2026-08-10 21:20:52,A,Organic Search,Mobile,55+,0,1,0,0,0,0,0.0
128142,2026-08-17 16:58:57,B,Partner,Tablet,45-54,0,1,1,1,0,0,0.0
128143,2026-08-23 22:38:16,B,Partner,Desktop,45-54,0,1,1,1,1,1,4392.59
128144,2026-08-12 23:25:38,A,Direct,Desktop,45-54,0,1,1,0,0,0,0.0
128145,2026-08-18 23:41:10,B,Paid Search,Desktop,55+,0,1,1,0,0,0,0.0
128146,2026-08-06 05:53:27,A,Organic Search,Mobile,45-54,0,1,0,0,0,0,0.0
128147,2026-08-14 21:47:40,A,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
128148,2026-08-23 00:08:41,B,Direct,Desktop,35-44,0,1,1,1,1,1,12616.36
128149,2026-08-01 02:38:45,B,Paid Search,Desktop,45-54,1,1,1,0,0,0,0.0
128150,2026-08-06 19:23:49,B,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
128151,2026-08-13 20:03:43,B,Direct,Mobile,45-54,1,1,1,0,0,0,0.0
128152,2026-08-12 09:55:54,B,Organic Search,Desktop,35-44,1,1,1,0,0,0,0.0
128153,2026-08-26 13:17:41,B,Social,Tablet,25-34,1,1,1,1,0,0,0.0
128154,2026-08-21 11:53:37,B,Email,Mobile,18-24,0,1,0,0,0,0,0.0
128155,2026-08-20 03:05:30,A,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
128156,2026-08-07 16:01:54,A,Social,Desktop,45-54,0,1,1,0,0,0,0.0
128157,2026-08-17 09:28:48,B,Direct,Desktop,25-34,1,1,1,0,0,0,0.0
128158,2026-08-15 12:35:31,B,Partner,Desktop,45-54,1,1,1,1,1,1,659.3
128159,2026-08-11 19:36:17,A,Organic Search,Desktop,25-34,0,1,1,1,1,1,14202.92
128160,2026-08-05 12:18:13,A,Paid Search,Mobile,35-44,1,1,0,0,0,0,0.0
128161,2026-08-14 05:53:18,B,Social,Desktop,55+,0,1,0,0,0,0,0.0
128162,2026-08-16 11:52:28,B,Paid Search,Mobile,45-54,0,1,1,1,1,1,11531.56
128163,2026-08-12 16:19:10,B,Paid Search,Mobile,45-54,0,1,1,1,1,1,6439.07
128164,2026-08-17 23:00:32,B,Direct,Desktop,45-54,0,1,1,1,1,1,2540.32
128165,2026-08-07 19:42:13,B,Direct,Desktop,45-54,1,1,1,1,1,1,3660.57
128166,2026-08-20 09:50:00,A,Direct,Mobile,45-54,1,1,1,1,0,0,0.0
128167,2026-08-04 00:09:57,A,Direct,Desktop,55+,0,1,1,1,0,0,0.0
128168,2026-08-13 10:53:24,A,Email,Mobile,45-54,0,1,1,1,1,0,0.0
128169,2026-08-02 04:08:57,B,Direct,Mobile,25-34,1,1,1,1,1,1,12013.91
128170,2026-08-06 05:55:43,A,Organic Search,Tablet,25-34,0,1,0,0,0,0,0.0
128171,2026-08-04 15:17:12,B,Partner,Mobile,25-34,0,1,1,1,1,1,7668.67
128172,2026-08-03 08:11:07,B,Partner,Mobile,18-24,0,1,0,0,0,0,0.0
128173,2026-08-03 00:54:55,A,Direct,Desktop,55+,0,1,1,1,1,1,6693.02
128174,2026-08-19 13:08:37,B,Social,Mobile,25-34,0,1,0,0,0,0,0.0
128175,2026-08-06 10:47:12,A,Email,Desktop,35-44,0,1,1,1,1,0,0.0
128176,2026-08-01 21:31:52,A,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
128177,2026-08-20 11:13:06,A,Organic Search,Mobile,35-44,0,1,1,0,0,0,0.0
128178,2026-08-19 09:16:22,A,Paid Search,Mobile,25-34,0,1,1,1,1,1,2815.9
128179,2026-08-07 16:41:47,B,Organic Search,Tablet,45-54,0,1,1,1,0,0,0.0
128180,2026-08-03 03:23:46,B,Social,Tablet,55+,0,1,0,0,0,0,0.0
128181,2026-08-23 22:39:36,B,Paid Search,Mobile,45-54,1,1,1,1,0,0,0.0
128182,2026-08-07 08:56:13,B,Paid Search,Mobile,25-34,0,1,0,0,0,0,0.0
128183,2026-08-04 15:20:54,B,Organic Search,Desktop,18-24,0,1,0,0,0,0,0.0
128184,2026-08-08 08:20:33,B,Email,Desktop,25-34,0,1,1,1,0,0,0.0
128185,2026-08-22 04:43:15,B,Social,Mobile,35-44,0,1,1,1,0,0,0.0
128186,2026-08-11 04:48:25,A,Paid Search,Mobile,45-54,0,1,0,0,0,0,0.0
128187,2026-08-07 21:57:47,B,Organic Search,Tablet,35-44,1,1,1,1,0,0,0.0
128188,2026-08-01 12:01:54,B,Social,Desktop,18-24,0,1,1,1,1,1,10156.02
128189,2026-08-15 05:04:11,A,Organic Search,Mobile,35-44,1,1,1,0,0,0,0.0
128190,2026-08-01 00:00:59,A,Direct,Desktop,55+,0,1,0,0,0,0,0.0
128191,2026-08-05 16:44:49,B,Email,Desktop,25-34,1,1,1,0,0,0,0.0
128192,2026-08-06 04:36:07,B,Organic Search,Mobile,55+,0,1,1,0,0,0,0.0
128193,2026-08-14 03:46:47,A,Direct,Desktop,55+,0,1,0,0,0,0,0.0
128194,2026-08-17 13:53:36,A,Organic Search,Mobile,35-44,0,1,1,1,1,1,14344.28
128195,2026-08-10 02:57:06,A,Social,Desktop,18-24,1,1,1,1,1,1,3665.32
128196,2026-08-16 04:05:17,A,Social,Tablet,25-34,0,1,0,0,0,0,0.0
128197,2026-08-23 16:45:50,A,Organic Search,Mobile,55+,0,1,0,0,0,0,0.0
128198,2026-08-28 10:20:17,A,Social,Desktop,45-54,0,1,1,1,0,0,0.0
128199,2026-08-21 09:47:02,A,Social,Mobile,35-44,0,1,1,1,0,0,0.0
128200,2026-08-12 04:02:27,A,Partner,Mobile,25-34,0,1,0,0,0,0,0.0
128201,2026-08-09 07:53:43,B,Social,Mobile,35-44,0,1,0,0,0,0,0.0
128202,2026-08-13 20:41:38,A,Email,Desktop,18-24,0,1,0,0,0,0,0.0
128203,2026-08-26 22:31:52,B,Direct,Desktop,35-44,0,1,1,1,1,1,6362.02
128204,2026-08-22 16:39:16,B,Paid Search,Desktop,45-54,0,1,1,0,0,0,0.0
128205,2026-08-04 04:34:37,B,Direct,Mobile,35-44,0,1,1,0,0,0,0.0
128206,2026-08-23 14:36:08,A,Direct,Desktop,18-24,1,1,1,1,1,1,3227.42
128207,2026-08-22 07:59:12,A,Social,Mobile,35-44,1,1,1,1,0,0,0.0
128208,2026-08-09 07:44:32,B,Paid Search,Desktop,35-44,0,1,1,1,1,1,3934.34
128209,2026-08-23 06:44:51,B,Social,Mobile,35-44,0,1,0,0,0,0,0.0
128210,2026-08-10 02:02:26,B,Partner,Mobile,25-34,0,1,0,0,0,0,0.0
128211,2026-08-25 13:09:42,A,Social,Mobile,18-24,0,1,0,0,0,0,0.0
128212,2026-08-10 23:05:17,A,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
128213,2026-08-16 17:01:13,A,Paid Search,Desktop,45-54,0,1,1,1,0,0,0.0
128214,2026-08-02 18:22:30,A,Paid Search,Mobile,55+,0,1,1,1,1,1,6152.25
128215,2026-08-15 16:59:27,A,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
128216,2026-08-08 07:15:04,A,Email,Desktop,25-34,0,1,1,1,1,1,12511.72
128217,2026-08-03 14:35:00,A,Email,Mobile,25-34,1,1,1,1,1,1,7797.17
128218,2026-08-16 13:13:47,B,Direct,Mobile,45-54,0,1,1,1,1,1,2850.73
128219,2026-08-25 08:39:56,B,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
128220,2026-08-04 10:25:27,A,Email,Mobile,35-44,0,1,1,1,1,0,0.0
128221,2026-08-18 20:59:57,B,Paid Search,Desktop,25-34,0,1,1,0,0,0,0.0
128222,2026-08-23 22:21:05,B,Partner,Mobile,35-44,0,1,0,0,0,0,0.0
128223,2026-08-05 16:07:42,A,Direct,Desktop,55+,0,1,0,0,0,0,0.0
128224,2026-08-16 10:31:22,A,Email,Mobile,25-34,0,1,0,0,0,0,0.0
128225,2026-08-14 19:36:38,A,Social,Desktop,25-34,0,1,1,1,1,1,2708.6
128226,2026-08-06 21:45:23,B,Direct,Mobile,35-44,1,1,1,1,1,1,10322.0
128227,2026-08-19 14:54:27,A,Organic Search,Desktop,35-44,1,1,1,1,1,1,3244.54
128228,2026-08-01 14:22:26,A,Social,Mobile,55+,1,1,1,0,0,0,0.0
128229,2026-08-18 14:05:37,A,Organic Search,Desktop,25-34,0,1,0,0,0,0,0.0
128230,2026-08-01 13:05:14,B,Organic Search,Mobile,35-44,0,1,1,1,1,1,2502.7
128231,2026-08-13 17:30:50,A,Email,Mobile,25-34,0,1,0,0,0,0,0.0
128232,2026-08-15 15:56:27,A,Partner,Desktop,45-54,1,1,0,0,0,0,0.0
128233,2026-08-03 22:13:36,A,Partner,Tablet,55+,0,1,1,0,0,0,0.0
128234,2026-08-04 02:54:52,A,Partner,Mobile,45-54,1,1,1,1,0,0,0.0
128235,2026-08-07 12:38:29,A,Organic Search,Mobile,25-34,1,1,0,0,0,0,0.0
128236,2026-08-03 23:37:50,A,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
128237,2026-08-09 16:46:43,A,Direct,Mobile,25-34,0,1,1,1,0,0,0.0
128238,2026-08-08 09:41:51,A,Email,Mobile,55+,1,1,0,0,0,0,0.0
128239,2026-08-22 03:03:21,A,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
128240,2026-08-14 04:10:49,A,Direct,Mobile,35-44,1,1,1,1,1,1,2298.64
128241,2026-08-12 04:37:31,A,Organic Search,Mobile,35-44,0,1,1,1,1,0,0.0
128242,2026-08-01 12:42:18,A,Social,Mobile,35-44,1,1,0,0,0,0,0.0
128243,2026-08-26 01:18:09,A,Social,Tablet,55+,1,1,0,0,0,0,0.0
128244,2026-08-17 20:35:48,A,Email,Mobile,35-44,0,1,1,1,0,0,0.0
128245,2026-08-24 05:28:30,A,Direct,Mobile,45-54,1,1,1,1,1,1,4334.86
128246,2026-08-02 15:11:58,B,Paid Search,Mobile,55+,1,1,1,0,0,0,0.0
128247,2026-08-27 01:31:16,B,Email,Desktop,35-44,1,1,1,1,1,1,1819.91
128248,2026-08-16 19:22:29,A,Direct,Desktop,25-34,1,1,0,0,0,0,0.0
128249,2026-08-28 17:37:32,A,Social,Desktop,55+,0,1,0,0,0,0,0.0
128250,2026-08-11 23:42:07,B,Social,Mobile,35-44,1,1,1,1,1,1,15739.27
128251,2026-08-02 23:13:40,B,Paid Search,Mobile,55+,0,1,1,0,0,0,0.0
128252,2026-08-21 13:41:06,B,Paid Search,Desktop,35-44,0,1,1,0,0,0,0.0
128253,2026-08-20 11:56:09,B,Direct,Mobile,18-24,0,1,0,0,0,0,0.0
128254,2026-08-14 11:20:07,B,Organic Search,Mobile,55+,0,1,1,1,0,0,0.0
128255,2026-08-10 04:09:54,A,Social,Desktop,55+,1,1,1,1,1,1,21272.1
128256,2026-08-14 02:07:49,A,Paid Search,Desktop,35-44,0,1,1,0,0,0,0.0
128257,2026-08-18 18:41:33,A,Social,Desktop,25-34,0,1,0,0,0,0,0.0
128258,2026-08-05 09:49:19,B,Organic Search,Mobile,25-34,0,1,1,1,1,1,3664.1
128259,2026-08-14 09:59:16,B,Paid Search,Mobile,55+,0,1,1,1,1,1,16538.37
128260,2026-08-04 16:47:07,A,Direct,Desktop,35-44,0,1,1,1,1,1,9109.86
128261,2026-08-19 15:35:21,A,Direct,Mobile,45-54,0,1,1,0,0,0,0.0
128262,2026-08-20 04:30:04,B,Organic Search,Desktop,35-44,1,1,1,1,0,0,0.0
128263,2026-08-07 21:45:21,A,Paid Search,Tablet,18-24,1,1,1,0,0,0,0.0
128264,2026-08-05 10:09:30,B,Email,Mobile,18-24,1,1,1,0,0,0,0.0
128265,2026-08-05 13:39:40,B,Social,Mobile,25-34,1,1,1,0,0,0,0.0
128266,2026-08-19 00:20:30,A,Direct,Mobile,18-24,1,1,1,1,0,0,0.0
128267,2026-08-04 04:46:03,A,Organic Search,Desktop,25-34,0,1,1,1,1,1,2644.78
128268,2026-08-15 14:27:05,B,Organic Search,Mobile,55+,1,1,1,1,0,0,0.0
128269,2026-08-05 18:44:56,A,Organic Search,Mobile,35-44,0,1,1,1,0,0,0.0
128270,2026-08-14 12:37:38,B,Organic Search,Desktop,45-54,0,1,1,1,1,1,5811.27
128271,2026-08-12 17:17:13,B,Organic Search,Mobile,45-54,0,1,1,1,0,0,0.0
128272,2026-08-19 14:52:46,B,Partner,Desktop,55+,0,1,1,1,1,0,0.0
128273,2026-08-03 11:36:19,B,Organic Search,Tablet,25-34,1,1,1,1,1,1,2685.29
128274,2026-08-15 08:30:14,A,Organic Search,Mobile,35-44,0,1,1,1,1,1,17914.79
128275,2026-08-01 15:30:18,B,Email,Desktop,25-34,0,1,1,0,0,0,0.0
128276,2026-08-06 06:51:07,A,Partner,Mobile,25-34,1,1,1,1,1,1,4408.87
128277,2026-08-07 02:39:26,B,Partner,Mobile,45-54,0,1,1,1,1,1,2708.9
128278,2026-08-09 20:20:04,A,Social,Mobile,25-34,0,1,1,1,1,1,13418.21
128279,2026-08-08 09:46:14,B,Organic Search,Desktop,35-44,1,1,1,1,1,0,0.0
128280,2026-08-26 16:49:51,B,Organic Search,Mobile,25-34,0,1,1,1,0,0,0.0
128281,2026-08-23 17:56:43,B,Paid Search,Mobile,18-24,1,1,0,0,0,0,0.0
128282,2026-08-14 12:06:05,A,Organic Search,Desktop,45-54,0,1,1,1,1,1,3948.02
128283,2026-08-19 15:18:07,A,Direct,Mobile,25-34,0,1,0,0,0,0,0.0
128284,2026-08-20 14:14:39,A,Partner,Mobile,35-44,1,1,0,0,0,0,0.0
128285,2026-08-02 09:58:28,B,Organic Search,Desktop,25-34,1,1,0,0,0,0,0.0
128286,2026-08-12 19:47:46,B,Paid Search,Mobile,55+,0,1,1,1,0,0,0.0
128287,2026-08-05 06:04:12,B,Partner,Mobile,35-44,0,1,1,1,1,1,17970.96
128288,2026-08-18 01:56:42,B,Direct,Desktop,35-44,0,1,1,0,0,0,0.0
128289,2026-08-05 01:31:19,A,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
128290,2026-08-03 23:32:52,B,Partner,Desktop,55+,0,1,0,0,0,0,0.0
128291,2026-08-16 04:49:41,A,Paid Search,Desktop,25-34,0,1,1,1,1,1,10386.7
128292,2026-08-14 17:00:46,A,Social,Desktop,35-44,0,1,0,0,0,0,0.0
128293,2026-08-21 11:40:12,B,Social,Mobile,25-34,1,1,1,1,0,0,0.0
128294,2026-08-10 09:38:02,B,Social,Mobile,25-34,0,1,1,1,1,1,7805.03
128295,2026-08-27 18:28:49,A,Paid Search,Desktop,35-44,0,1,1,1,1,1,1123.91
128296,2026-08-03 21:14:06,A,Direct,Mobile,25-34,0,1,1,1,1,1,6826.52
128297,2026-08-26 19:49:41,B,Direct,Desktop,45-54,0,1,0,0,0,0,0.0
128298,2026-08-10 12:51:57,B,Email,Desktop,18-24,0,1,1,1,1,1,2198.54
128299,2026-08-11 16:20:40,B,Email,Desktop,18-24,0,1,0,0,0,0,0.0
128300,2026-08-06 15:06:10,A,Organic Search,Mobile,35-44,1,1,1,1,1,1,9938.7
128301,2026-08-15 06:09:53,B,Direct,Tablet,18-24,0,1,1,1,0,0,0.0
128302,2026-08-11 10:53:31,B,Paid Search,Mobile,25-34,1,1,0,0,0,0,0.0
128303,2026-08-14 10:40:08,B,Email,Mobile,35-44,0,1,1,1,0,0,0.0
128304,2026-08-07 03:04:57,A,Paid Search,Desktop,25-34,0,1,1,0,0,0,0.0
128305,2026-08-07 18:41:30,B,Social,Mobile,45-54,1,1,1,1,1,1,7484.21
128306,2026-08-15 13:54:34,A,Paid Search,Desktop,55+,0,1,0,0,0,0,0.0
128307,2026-08-12 16:44:01,A,Organic Search,Mobile,55+,0,1,1,1,1,0,0.0
128308,2026-08-01 02:07:25,A,Direct,Desktop,18-24,0,1,1,0,0,0,0.0
128309,2026-08-16 14:47:08,B,Organic Search,Mobile,45-54,0,1,1,1,1,1,4606.45
128310,2026-08-20 09:22:02,A,Organic Search,Desktop,45-54,0,1,0,0,0,0,0.0
128311,2026-08-05 04:51:53,B,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
128312,2026-08-14 23:00:22,A,Email,Desktop,18-24,0,1,1,1,1,1,2318.81
128313,2026-08-23 19:43:13,A,Email,Desktop,18-24,0,1,1,0,0,0,0.0
128314,2026-08-26 13:28:47,B,Direct,Mobile,35-44,0,1,1,1,1,1,5126.97
128315,2026-08-16 00:24:16,B,Organic Search,Tablet,55+,0,1,0,0,0,0,0.0
128316,2026-08-17 06:38:48,A,Direct,Mobile,25-34,0,1,0,0,0,0,0.0
128317,2026-08-28 04:21:57,B,Organic Search,Mobile,25-34,0,1,1,0,0,0,0.0
128318,2026-08-26 09:26:48,B,Email,Desktop,35-44,0,1,0,0,0,0,0.0
128319,2026-08-06 15:05:15,B,Direct,Desktop,25-34,0,1,1,1,1,1,6712.5
128320,2026-08-17 11:39:11,B,Paid Search,Desktop,55+,1,1,1,1,1,1,11087.05
128321,2026-08-15 15:09:06,A,Partner,Desktop,35-44,0,1,1,1,1,1,5294.74
128322,2026-08-22 06:00:34,A,Social,Mobile,18-24,0,1,1,1,1,1,6683.37
128323,2026-08-27 14:27:07,B,Direct,Desktop,45-54,0,1,0,0,0,0,0.0
128324,2026-08-09 15:59:45,A,Email,Mobile,55+,0,1,1,0,0,0,0.0
128325,2026-08-27 17:35:01,B,Email,Mobile,45-54,0,1,0,0,0,0,0.0
128326,2026-08-26 08:48:36,A,Organic Search,Tablet,25-34,1,1,0,0,0,0,0.0
128327,2026-08-04 10:06:36,A,Organic Search,Mobile,55+,0,1,0,0,0,0,0.0
128328,2026-08-10 03:21:40,A,Social,Tablet,35-44,0,1,0,0,0,0,0.0
128329,2026-08-26 08:32:34,B,Social,Desktop,35-44,0,1,0,0,0,0,0.0
128330,2026-08-17 16:40:50,A,Partner,Desktop,25-34,0,1,0,0,0,0,0.0
128331,2026-08-13 12:44:00,A,Direct,Mobile,35-44,0,1,1,1,1,1,3884.22
128332,2026-08-08 23:34:13,B,Direct,Mobile,45-54,0,1,1,1,0,0,0.0
128333,2026-08-03 01:41:33,B,Paid Search,Mobile,45-54,1,1,0,0,0,0,0.0
128334,2026-08-01 02:03:40,A,Paid Search,Mobile,55+,0,1,1,0,0,0,0.0
128335,2026-08-21 04:00:57,A,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
128336,2026-08-12 08:04:15,A,Social,Desktop,55+,0,1,0,0,0,0,0.0
128337,2026-08-28 05:22:55,B,Organic Search,Mobile,55+,0,1,1,1,1,1,3599.46
128338,2026-08-22 12:07:06,B,Email,Desktop,45-54,0,1,0,0,0,0,0.0
128339,2026-08-07 22:10:25,B,Social,Desktop,55+,0,1,1,1,1,1,2227.23
128340,2026-08-11 19:35:11,B,Organic Search,Mobile,55+,1,1,1,0,0,0,0.0
128341,2026-08-16 05:33:01,B,Direct,Desktop,25-34,1,1,1,1,1,1,12961.86
128342,2026-08-15 11:04:12,A,Social,Tablet,45-54,0,1,0,0,0,0,0.0
128343,2026-08-27 13:09:30,A,Organic Search,Desktop,35-44,1,1,1,1,1,1,7553.6
128344,2026-08-17 21:15:36,B,Partner,Desktop,45-54,0,1,0,0,0,0,0.0
128345,2026-08-08 14:22:17,B,Email,Mobile,18-24,0,1,0,0,0,0,0.0
128346,2026-08-07 18:34:00,B,Organic Search,Mobile,55+,0,1,1,1,1,1,5625.73
128347,2026-08-17 19:02:40,B,Paid Search,Desktop,45-54,0,1,1,1,1,1,13106.81
128348,2026-08-11 11:00:12,A,Partner,Desktop,25-34,1,1,1,1,1,1,3618.98
128349,2026-08-10 04:13:16,A,Partner,Desktop,35-44,0,1,1,1,0,0,0.0
128350,2026-08-08 13:30:21,B,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
128351,2026-08-07 09:08:41,A,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
128352,2026-08-25 20:01:37,A,Social,Desktop,25-34,0,1,1,0,0,0,0.0
128353,2026-08-13 06:34:01,A,Organic Search,Mobile,35-44,1,1,1,1,1,1,22625.42
128354,2026-08-07 23:15:51,B,Direct,Desktop,35-44,0,1,1,1,0,0,0.0
128355,2026-08-20 08:51:18,B,Paid Search,Desktop,35-44,0,1,1,1,0,0,0.0
128356,2026-08-23 11:03:17,A,Paid Search,Tablet,25-34,0,1,1,1,1,1,10957.12
128357,2026-08-23 06:35:45,B,Paid Search,Tablet,45-54,1,1,1,1,0,0,0.0
128358,2026-08-23 11:08:13,B,Social,Tablet,35-44,1,1,1,1,1,1,8096.53
128359,2026-08-28 12:40:35,B,Social,Desktop,25-34,1,1,1,1,1,1,9513.79
128360,2026-08-24 07:09:45,B,Social,Mobile,25-34,0,1,1,0,0,0,0.0
128361,2026-08-15 15:01:32,A,Paid Search,Mobile,35-44,0,1,1,1,1,0,0.0
128362,2026-08-01 16:19:48,A,Social,Mobile,45-54,0,1,1,1,0,0,0.0
128363,2026-08-01 08:46:51,A,Organic Search,Mobile,18-24,0,1,1,1,1,1,2443.56
128364,2026-08-08 22:41:09,B,Partner,Mobile,25-34,0,1,1,1,0,0,0.0
128365,2026-08-22 07:10:55,B,Email,Mobile,18-24,0,1,1,1,1,0,0.0
128366,2026-08-24 00:04:23,B,Organic Search,Mobile,35-44,1,1,0,0,0,0,0.0
128367,2026-08-16 11:07:19,A,Social,Mobile,25-34,1,1,1,1,1,1,20447.98
128368,2026-08-09 00:58:14,B,Social,Mobile,25-34,0,1,1,1,0,0,0.0
128369,2026-08-13 09:51:44,B,Organic Search,Mobile,45-54,1,1,1,1,1,1,3188.1
128370,2026-08-26 22:19:21,B,Organic Search,Mobile,55+,1,1,0,0,0,0,0.0
128371,2026-08-09 02:09:56,A,Partner,Mobile,45-54,0,1,1,0,0,0,0.0
128372,2026-08-05 17:22:01,A,Paid Search,Mobile,18-24,0,1,0,0,0,0,0.0
128373,2026-08-20 05:09:33,A,Paid Search,Mobile,55+,1,1,0,0,0,0,0.0
128374,2026-08-06 07:16:22,B,Email,Mobile,25-34,0,1,1,1,1,1,8666.13
128375,2026-08-22 10:38:30,B,Organic Search,Tablet,25-34,0,1,1,1,1,1,2804.67
128376,2026-08-26 23:32:09,A,Organic Search,Desktop,25-34,0,1,0,0,0,0,0.0
128377,2026-08-09 09:25:50,A,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
128378,2026-08-22 22:41:19,A,Direct,Desktop,35-44,1,1,1,0,0,0,0.0
128379,2026-08-22 05:31:51,B,Paid Search,Desktop,55+,0,1,1,1,1,1,13136.06
128380,2026-08-03 20:13:35,B,Email,Desktop,25-34,0,1,1,1,0,0,0.0
128381,2026-08-02 14:46:10,B,Organic Search,Desktop,25-34,0,1,1,1,1,1,3822.0
128382,2026-08-01 21:35:10,B,Email,Mobile,35-44,0,1,1,1,1,1,13302.08
128383,2026-08-13 19:30:32,A,Email,Mobile,35-44,0,1,0,0,0,0,0.0
128384,2026-08-15 18:03:26,A,Paid Search,Mobile,35-44,0,1,1,1,1,1,13371.58
128385,2026-08-28 01:50:06,A,Email,Desktop,18-24,1,1,0,0,0,0,0.0
128386,2026-08-08 06:36:08,A,Social,Tablet,55+,0,1,1,1,1,1,4267.85
128387,2026-08-10 18:19:50,B,Direct,Tablet,45-54,0,1,1,1,1,1,16061.88
128388,2026-08-11 14:38:51,A,Paid Search,Mobile,35-44,1,1,1,0,0,0,0.0
128389,2026-08-03 02:02:57,A,Email,Mobile,35-44,0,1,0,0,0,0,0.0
128390,2026-08-01 20:31:16,B,Direct,Desktop,55+,0,1,0,0,0,0,0.0
128391,2026-08-24 12:00:02,A,Organic Search,Desktop,45-54,0,1,0,0,0,0,0.0
128392,2026-08-27 05:08:16,A,Partner,Mobile,25-34,0,1,1,0,0,0,0.0
128393,2026-08-03 06:48:31,B,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
128394,2026-08-16 21:48:44,B,Paid Search,Mobile,25-34,1,1,0,0,0,0,0.0
128395,2026-08-25 02:48:43,A,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
128396,2026-08-04 02:36:24,B,Organic Search,Mobile,45-54,1,1,1,1,1,1,4836.08
128397,2026-08-21 20:23:29,B,Paid Search,Mobile,35-44,0,1,1,1,1,1,3203.6
128398,2026-08-18 11:15:52,B,Social,Desktop,25-34,0,1,0,0,0,0,0.0
128399,2026-08-26 22:29:14,B,Organic Search,Desktop,25-34,0,1,0,0,0,0,0.0
128400,2026-08-26 00:32:24,B,Organic Search,Mobile,55+,1,1,1,1,1,1,3288.26
128401,2026-08-20 23:15:16,A,Partner,Mobile,18-24,1,1,0,0,0,0,0.0
128402,2026-08-21 03:37:29,A,Organic Search,Mobile,55+,0,1,0,0,0,0,0.0
128403,2026-08-14 18:29:57,B,Direct,Mobile,25-34,1,1,1,1,1,1,957.08
128404,2026-08-07 16:55:02,B,Social,Desktop,35-44,0,1,1,0,0,0,0.0
128405,2026-08-13 13:56:18,A,Email,Mobile,35-44,1,1,1,1,1,1,19471.19
128406,2026-08-10 01:30:21,B,Direct,Desktop,25-34,1,1,1,1,1,1,23975.27
128407,2026-08-23 16:38:07,A,Organic Search,Desktop,55+,0,1,1,1,1,1,5838.72
128408,2026-08-05 04:00:39,B,Direct,Desktop,45-54,0,1,1,0,0,0,0.0
128409,2026-08-03 18:46:56,B,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
128410,2026-08-02 13:04:46,A,Paid Search,Mobile,25-34,0,1,1,1,0,0,0.0
128411,2026-08-02 13:28:48,B,Paid Search,Desktop,35-44,1,1,1,0,0,0,0.0
128412,2026-08-07 21:34:47,B,Organic Search,Mobile,18-24,1,1,1,0,0,0,0.0
128413,2026-08-28 02:28:33,A,Direct,Mobile,55+,1,1,1,0,0,0,0.0
128414,2026-08-06 11:49:11,B,Direct,Desktop,55+,0,1,1,1,1,1,4255.83
128415,2026-08-19 21:16:53,A,Email,Mobile,35-44,0,1,0,0,0,0,0.0
128416,2026-08-26 22:24:54,A,Paid Search,Mobile,45-54,0,1,1,1,0,0,0.0
128417,2026-08-20 21:08:28,B,Email,Mobile,55+,1,1,1,1,0,0,0.0
128418,2026-08-08 21:39:02,B,Email,Mobile,25-34,1,1,1,0,0,0,0.0
128419,2026-08-06 16:51:01,A,Email,Desktop,25-34,0,1,1,1,0,0,0.0
128420,2026-08-24 13:29:02,B,Organic Search,Mobile,25-34,0,1,1,0,0,0,0.0
128421,2026-08-20 15:21:56,A,Organic Search,Mobile,35-44,0,1,1,1,0,0,0.0
128422,2026-08-25 03:39:27,B,Direct,Desktop,55+,1,1,0,0,0,0,0.0
128423,2026-08-18 17:49:59,A,Paid Search,Desktop,18-24,0,1,0,0,0,0,0.0
128424,2026-08-11 07:22:40,B,Email,Desktop,55+,1,1,0,0,0,0,0.0
128425,2026-08-13 06:37:53,B,Paid Search,Mobile,18-24,0,1,1,1,1,1,6625.06
128426,2026-08-02 17:38:31,A,Paid Search,Tablet,35-44,0,1,1,1,0,0,0.0
128427,2026-08-14 13:12:58,A,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
128428,2026-08-06 19:53:55,A,Paid Search,Tablet,18-24,0,1,1,1,1,1,1868.71
128429,2026-08-03 11:33:02,B,Email,Mobile,25-34,1,1,0,0,0,0,0.0
128430,2026-08-22 16:11:41,A,Direct,Mobile,35-44,1,1,0,0,0,0,0.0
128431,2026-08-04 15:15:32,B,Paid Search,Mobile,55+,0,1,0,0,0,0,0.0
