user_id,event_name,event_time,variant,channel,device
122813,landing_page,2026-08-20 02:46:28,A,Organic Search,Mobile
122813,application_start,2026-08-20 02:06:40,A,Organic Search,Mobile
122813,kyc_complete,2026-08-20 02:37:27,A,Organic Search,Mobile
122813,funding,2026-08-20 02:36:07,A,Organic Search,Mobile
122813,account_opened,2026-08-20 02:24:04,A,Organic Search,Mobile
122814,landing_page,2026-08-21 14:45:08,B,Organic Search,Mobile
122814,application_start,2026-08-21 15:42:14,B,Organic Search,Mobile
122814,kyc_complete,2026-08-21 14:23:42,B,Organic Search,Mobile
122814,funding,2026-08-21 15:44:27,B,Organic Search,Mobile
122814,account_opened,2026-08-21 14:35:50,B,Organic Search,Mobile
122815,landing_page,2026-08-26 03:45:58,A,Organic Search,Desktop
122815,application_start,2026-08-26 03:30:11,A,Organic Search,Desktop
122815,kyc_complete,2026-08-26 03:34:23,A,Organic Search,Desktop
122815,funding,2026-08-26 02:52:14,A,Organic Search,Desktop
122815,account_opened,2026-08-26 03:56:38,A,Organic Search,Desktop
122816,landing_page,2026-08-28 17:46:27,A,Direct,Mobile
122817,landing_page,2026-08-01 11:59:21,B,Direct,Mobile
122817,application_start,2026-08-01 12:24:20,B,Direct,Mobile
122817,kyc_complete,2026-08-01 12:04:44,B,Direct,Mobile
122817,funding,2026-08-01 11:43:27,B,Direct,Mobile
122817,account_opened,2026-08-01 12:07:32,B,Direct,Mobile
122818,landing_page,2026-08-27 18:09:35,A,Direct,Mobile
122819,landing_page,2026-08-13 08:24:44,B,Email,Desktop
122819,application_start,2026-08-13 08:34:10,B,Email,Desktop
122819,kyc_complete,2026-08-13 08:38:29,B,Email,Desktop
122820,landing_page,2026-08-11 22:24:13,B,Email,Desktop
122820,application_start,2026-08-11 22:42:39,B,Email,Desktop
122821,landing_page,2026-08-23 20:57:02,A,Email,Desktop
122821,application_start,2026-08-23 19:56:59,A,Email,Desktop
122822,landing_page,2026-08-08 20:09:20,B,Paid Search,Desktop
122822,application_start,2026-08-08 19:23:55,B,Paid Search,Desktop
122822,kyc_complete,2026-08-08 20:15:42,B,Paid Search,Desktop
122822,funding,2026-08-08 19:46:02,B,Paid Search,Desktop
122823,landing_page,2026-08-23 03:10:19,A,Social,Mobile
122824,landing_page,2026-08-15 18:08:06,A,Organic Search,Desktop
122824,application_start,2026-08-15 17:15:23,A,Organic Search,Desktop
122824,kyc_complete,2026-08-15 17:47:20,A,Organic Search,Desktop
122824,funding,2026-08-15 17:15:27,A,Organic Search,Desktop
122824,account_opened,2026-08-15 17:39:17,A,Organic Search,Desktop
122825,landing_page,2026-08-27 10:28:57,B,Social,Mobile
122825,application_start,2026-08-27 10:46:02,B,Social,Mobile
122825,kyc_complete,2026-08-27 09:53:37,B,Social,Mobile
122825,funding,2026-08-27 10:36:06,B,Social,Mobile
122825,account_opened,2026-08-27 11:20:41,B,Social,Mobile
122826,landing_page,2026-08-26 13:38:46,B,Email,Desktop
122827,landing_page,2026-08-14 07:01:23,B,Direct,Mobile
122827,application_start,2026-08-14 07:45:59,B,Direct,Mobile
122827,kyc_complete,2026-08-14 07:02:20,B,Direct,Mobile
122827,funding,2026-08-14 07:51:32,B,Direct,Mobile
122827,account_opened,2026-08-14 07:23:34,B,Direct,Mobile
122828,landing_page,2026-08-05 00:26:24,B,Partner,Mobile
122829,landing_page,2026-08-26 15:38:53,A,Direct,Desktop
122830,landing_page,2026-08-15 16:37:31,B,Social,Mobile
122830,application_start,2026-08-15 15:14:27,B,Social,Mobile
122830,kyc_complete,2026-08-15 16:36:45,B,Social,Mobile
122830,funding,2026-08-15 16:29:45,B,Social,Mobile
122831,landing_page,2026-08-03 19:18:25,B,Email,Desktop
122831,application_start,2026-08-03 18:05:56,B,Email,Desktop
122832,landing_page,2026-08-05 19:00:46,A,Organic Search,Desktop
122832,application_start,2026-08-05 18:38:01,A,Organic Search,Desktop
122832,kyc_complete,2026-08-05 18:47:29,A,Organic Search,Desktop
122832,funding,2026-08-05 19:25:07,A,Organic Search,Desktop
122832,account_opened,2026-08-05 18:39:44,A,Organic Search,Desktop
122833,landing_page,2026-08-06 05:52:02,B,Social,Desktop
122834,landing_page,2026-08-22 10:04:43,A,Organic Search,Mobile
122834,application_start,2026-08-22 09:18:48,A,Organic Search,Mobile
122835,landing_page,2026-08-07 06:45:38,B,Organic Search,Mobile
122835,application_start,2026-08-07 06:57:24,B,Organic Search,Mobile
122835,kyc_complete,2026-08-07 07:09:04,B,Organic Search,Mobile
122836,landing_page,2026-08-18 22:42:46,B,Social,Mobile
122836,application_start,2026-08-18 23:08:58,B,Social,Mobile
122836,kyc_complete,2026-08-18 22:37:40,B,Social,Mobile
122837,landing_page,2026-08-03 16:19:51,B,Paid Search,Mobile
122838,landing_page,2026-08-05 17:21:16,A,Direct,Desktop
122838,application_start,2026-08-05 17:32:06,A,Direct,Desktop
122838,kyc_complete,2026-08-05 16:27:17,A,Direct,Desktop
122838,funding,2026-08-05 16:35:46,A,Direct,Desktop
122838,account_opened,2026-08-05 16:24:10,A,Direct,Desktop
122839,landing_page,2026-08-05 15:40:53,A,Social,Mobile
122840,landing_page,2026-08-11 04:47:12,A,Social,Tablet
122840,application_start,2026-08-11 05:19:24,A,Social,Tablet
122840,kyc_complete,2026-08-11 05:58:14,A,Social,Tablet
122841,landing_page,2026-08-28 20:04:12,B,Direct,Mobile
122841,application_start,2026-08-28 20:25:41,B,Direct,Mobile
122841,kyc_complete,2026-08-28 19:56:46,B,Direct,Mobile
122841,funding,2026-08-28 19:39:12,B,Direct,Mobile
122841,account_opened,2026-08-28 20:27:42,B,Direct,Mobile
122842,landing_page,2026-08-14 09:09:04,A,Paid Search,Mobile
122843,landing_page,2026-08-25 12:06:40,B,Partner,Desktop
122844,landing_page,2026-08-03 07:53:34,A,Organic Search,Mobile
122844,application_start,2026-08-03 08:05:53,A,Organic Search,Mobile
122844,kyc_complete,2026-08-03 08:06:03,A,Organic Search,Mobile
122845,landing_page,2026-08-16 05:16:11,A,Direct,Mobile
122845,application_start,2026-08-16 05:04:40,A,Direct,Mobile
122845,kyc_complete,2026-08-16 04:35:29,A,Direct,Mobile
122846,landing_page,2026-08-21 04:38:12,A,Partner,Desktop
122846,application_start,2026-08-21 04:35:00,A,Partner,Desktop
122846,kyc_complete,2026-08-21 04:17:01,A,Partner,Desktop
122847,landing_page,2026-08-28 18:29:21,B,Organic Search,Mobile
122847,application_start,2026-08-28 19:05:33,B,Organic Search,Mobile
122847,kyc_complete,2026-08-28 19:11:57,B,Organic Search,Mobile
122848,landing_page,2026-08-19 01:07:16,B,Social,Desktop
122849,landing_page,2026-08-24 03:13:33,A,Direct,Mobile
122849,application_start,2026-08-24 03:12:35,A,Direct,Mobile
122849,kyc_complete,2026-08-24 03:57:49,A,Direct,Mobile
122850,landing_page,2026-08-18 06:48:48,A,Partner,Mobile
122850,application_start,2026-08-18 06:56:18,A,Partner,Mobile
122850,kyc_complete,2026-08-18 07:05:31,A,Partner,Mobile
122850,funding,2026-08-18 06:18:07,A,Partner,Mobile
122850,account_opened,2026-08-18 07:21:07,A,Partner,Mobile
122851,landing_page,2026-08-15 16:00:13,B,Paid Search,Desktop
122852,landing_page,2026-08-18 03:42:00,A,Social,Desktop
122852,application_start,2026-08-18 04:25:50,A,Social,Desktop
122852,kyc_complete,2026-08-18 04:12:55,A,Social,Desktop
122852,funding,2026-08-18 04:20:46,A,Social,Desktop
122852,account_opened,2026-08-18 04:26:37,A,Social,Desktop
122853,landing_page,2026-08-16 23:20:27,B,Direct,Mobile
122853,application_start,2026-08-16 23:07:25,B,Direct,Mobile
122853,kyc_complete,2026-08-16 22:33:25,B,Direct,Mobile
122853,funding,2026-08-16 22:16:18,B,Direct,Mobile
122853,account_opened,2026-08-16 22:16:26,B,Direct,Mobile
122854,landing_page,2026-08-08 04:57:33,B,Organic Search,Desktop
122855,landing_page,2026-08-07 06:49:33,A,Direct,Mobile
122855,application_start,2026-08-07 06:19:23,A,Direct,Mobile
122855,kyc_complete,2026-08-07 07:04:18,A,Direct,Mobile
122855,funding,2026-08-07 07:11:12,A,Direct,Mobile
122855,account_opened,2026-08-07 06:21:21,A,Direct,Mobile
122856,landing_page,2026-08-20 18:44:22,B,Paid Search,Mobile
122857,landing_page,2026-08-08 23:56:27,B,Social,Mobile
122857,application_start,2026-08-08 23:36:44,B,Social,Mobile
122857,kyc_complete,2026-08-08 23:22:28,B,Social,Mobile
122857,funding,2026-08-08 22:51:35,B,Social,Mobile
122857,account_opened,2026-08-08 23:59:40,B,Social,Mobile
122858,landing_page,2026-08-25 09:28:02,B,Organic Search,Mobile
122859,landing_page,2026-08-10 15:36:43,B,Organic Search,Mobile
122860,landing_page,2026-08-12 02:59:52,B,Email,Mobile
122861,landing_page,2026-08-14 02:31:39,A,Paid Search,Mobile
122861,application_start,2026-08-14 01:47:51,A,Paid Search,Mobile
122861,kyc_complete,2026-08-14 02:44:22,A,Paid Search,Mobile
122861,funding,2026-08-14 02:09:48,A,Paid Search,Mobile
122861,account_opened,2026-08-14 02:37:14,A,Paid Search,Mobile
122862,landing_page,2026-08-16 11:57:40,A,Partner,Desktop
122863,landing_page,2026-08-17 17:07:34,A,Direct,Mobile
122863,application_start,2026-08-17 16:26:26,A,Direct,Mobile
122863,kyc_complete,2026-08-17 16:55:55,A,Direct,Mobile
122864,landing_page,2026-08-11 12:39:26,B,Direct,Mobile
122865,landing_page,2026-08-19 04:57:23,A,Email,Mobile
122865,application_start,2026-08-19 04:41:32,A,Email,Mobile
122866,landing_page,2026-08-21 07:42:24,A,Email,Desktop
122866,application_start,2026-08-21 06:36:42,A,Email,Desktop
122866,kyc_complete,2026-08-21 07:17:56,A,Email,Desktop
122866,funding,2026-08-21 07:34:23,A,Email,Desktop
122866,account_opened,2026-08-21 07:01:37,A,Email,Desktop
122867,landing_page,2026-08-26 09:51:23,A,Direct,Tablet
122867,application_start,2026-08-26 09:28:00,A,Direct,Tablet
122868,landing_page,2026-08-06 17:25:29,A,Paid Search,Desktop
122868,application_start,2026-08-06 17:21:55,A,Paid Search,Desktop
122868,kyc_complete,2026-08-06 16:42:51,A,Paid Search,Desktop
122869,landing_page,2026-08-17 12:55:00,A,Email,Mobile
122870,landing_page,2026-08-05 06:26:02,A,Email,Desktop
122870,application_start,2026-08-05 05:49:22,A,Email,Desktop
122871,landing_page,2026-08-08 12:48:05,A,Social,Desktop
122871,application_start,2026-08-08 13:19:59,A,Social,Desktop
122871,kyc_complete,2026-08-08 13:54:03,A,Social,Desktop
122871,funding,2026-08-08 13:21:21,A,Social,Desktop
122871,account_opened,2026-08-08 13:03:27,A,Social,Desktop
122872,landing_page,2026-08-20 22:37:49,B,Social,Desktop
122873,landing_page,2026-08-02 13:43:43,B,Social,Desktop
122874,landing_page,2026-08-07 22:38:40,A,Email,Mobile
122874,application_start,2026-08-07 22:49:32,A,Email,Mobile
122874,kyc_complete,2026-08-07 22:58:39,A,Email,Mobile
122874,funding,2026-08-07 21:43:07,A,Email,Mobile
122874,account_opened,2026-08-07 22:17:06,A,Email,Mobile
122875,landing_page,2026-08-14 10:46:08,B,Paid Search,Mobile
122875,application_start,2026-08-14 11:22:27,B,Paid Search,Mobile
122875,kyc_complete,2026-08-14 10:58:16,B,Paid Search,Mobile
122875,funding,2026-08-14 10:23:04,B,Paid Search,Mobile
122875,account_opened,2026-08-14 10:43:18,B,Paid Search,Mobile
122876,landing_page,2026-08-12 23:52:40,B,Partner,Desktop
122876,application_start,2026-08-12 23:23:20,B,Partner,Desktop
122876,kyc_complete,2026-08-12 22:42:22,B,Partner,Desktop
122876,funding,2026-08-12 23:27:19,B,Partner,Desktop
122876,account_opened,2026-08-12 23:37:07,B,Partner,Desktop
122877,landing_page,2026-08-16 15:54:47,A,Direct,Tablet
122878,landing_page,2026-08-21 23:13:47,A,Organic Search,Desktop
122878,application_start,2026-08-21 23:03:19,A,Organic Search,Desktop
122879,landing_page,2026-08-13 06:26:09,B,Email,Mobile
122879,application_start,2026-08-13 05:08:49,B,Email,Mobile
122879,kyc_complete,2026-08-13 05:34:25,B,Email,Mobile
122880,landing_page,2026-08-05 07:59:00,B,Paid Search,Tablet
122881,landing_page,2026-08-22 03:46:42,A,Social,Mobile
122882,landing_page,2026-08-03 04:20:01,A,Email,Mobile
122882,application_start,2026-08-03 04:32:45,A,Email,Mobile
122883,landing_page,2026-08-01 10:55:57,B,Organic Search,Desktop
122883,application_start,2026-08-01 10:17:25,B,Organic Search,Desktop
122883,kyc_complete,2026-08-01 09:55:59,B,Organic Search,Desktop
122884,landing_page,2026-08-01 17:13:58,B,Direct,Mobile
122884,application_start,2026-08-01 16:04:09,B,Direct,Mobile
122884,kyc_complete,2026-08-01 16:48:13,B,Direct,Mobile
122885,landing_page,2026-08-12 05:19:01,B,Paid Search,Desktop
122885,application_start,2026-08-12 05:15:34,B,Paid Search,Desktop
122885,kyc_complete,2026-08-12 06:31:01,B,Paid Search,Desktop
122885,funding,2026-08-12 05:21:25,B,Paid Search,Desktop
122885,account_opened,2026-08-12 05:43:58,B,Paid Search,Desktop
122886,landing_page,2026-08-13 20:32:01,A,Paid Search,Desktop
122887,landing_page,2026-08-10 11:14:51,A,Organic Search,Mobile
122888,landing_page,2026-08-18 10:35:07,B,Direct,Desktop
122888,application_start,2026-08-18 10:49:40,B,Direct,Desktop
122888,kyc_complete,2026-08-18 10:22:09,B,Direct,Desktop
122888,funding,2026-08-18 10:17:52,B,Direct,Desktop
122888,account_opened,2026-08-18 11:34:27,B,Direct,Desktop
122889,landing_page,2026-08-07 20:42:18,A,Social,Mobile
122890,landing_page,2026-08-09 22:33:34,A,Email,Desktop
122890,application_start,2026-08-09 23:38:53,A,Email,Desktop
122891,landing_page,2026-08-17 18:41:48,A,Social,Desktop
122891,application_start,2026-08-17 18:23:20,A,Social,Desktop
122891,kyc_complete,2026-08-17 19:08:39,A,Social,Desktop
122892,landing_page,2026-08-21 05:50:00,A,Paid Search,Desktop
122893,landing_page,2026-08-04 19:32:33,B,Social,Desktop
122894,landing_page,2026-08-26 18:52:36,B,Paid Search,Mobile
122894,application_start,2026-08-26 19:00:27,B,Paid Search,Mobile
122894,kyc_complete,2026-08-26 18:31:17,B,Paid Search,Mobile
122894,funding,2026-08-26 18:14:02,B,Paid Search,Mobile
122894,account_opened,2026-08-26 18:20:47,B,Paid Search,Mobile
122895,landing_page,2026-08-13 17:06:13,A,Organic Search,Mobile
122896,landing_page,2026-08-09 13:56:21,B,Social,Desktop
122896,application_start,2026-08-09 14:31:30,B,Social,Desktop
122896,kyc_complete,2026-08-09 13:59:02,B,Social,Desktop
122897,landing_page,2026-08-13 23:20:58,B,Organic Search,Desktop
122898,landing_page,2026-08-14 19:39:23,B,Direct,Desktop
122898,application_start,2026-08-14 20:12:45,B,Direct,Desktop
122898,kyc_complete,2026-08-14 20:38:35,B,Direct,Desktop
122898,funding,2026-08-14 19:29:15,B,Direct,Desktop
122898,account_opened,2026-08-14 20:33:47,B,Direct,Desktop
122899,landing_page,2026-08-24 17:48:17,B,Email,Tablet
122899,application_start,2026-08-24 16:47:27,B,Email,Tablet
122899,kyc_complete,2026-08-24 17:36:28,B,Email,Tablet
122899,funding,2026-08-24 17:48:31,B,Email,Tablet
122899,account_opened,2026-08-24 17:00:00,B,Email,Tablet
122900,landing_page,2026-08-08 06:13:54,A,Paid Search,Desktop
122901,landing_page,2026-08-09 10:46:49,B,Social,Desktop
122902,landing_page,2026-08-21 08:06:36,A,Organic Search,Mobile
122903,landing_page,2026-08-20 02:19:40,A,Direct,Mobile
122903,application_start,2026-08-20 01:56:41,A,Direct,Mobile
122903,kyc_complete,2026-08-20 02:19:45,A,Direct,Mobile
122903,funding,2026-08-20 02:23:39,A,Direct,Mobile
122904,landing_page,2026-08-01 11:44:17,A,Email,Desktop
122904,application_start,2026-08-01 11:53:43,A,Email,Desktop
122905,landing_page,2026-08-04 12:10:11,A,Direct,Desktop
122905,application_start,2026-08-04 11:33:03,A,Direct,Desktop
122905,kyc_complete,2026-08-04 11:54:04,A,Direct,Desktop
122906,landing_page,2026-08-15 04:51:31,B,Organic Search,Mobile
122906,application_start,2026-08-15 05:28:11,B,Organic Search,Mobile
122907,landing_page,2026-08-09 23:53:57,B,Paid Search,Desktop
122907,application_start,2026-08-09 23:58:54,B,Paid Search,Desktop
122907,kyc_complete,2026-08-10 00:31:22,B,Paid Search,Desktop
122907,funding,2026-08-09 23:54:07,B,Paid Search,Desktop
122907,account_opened,2026-08-10 00:19:20,B,Paid Search,Desktop
122908,landing_page,2026-08-22 07:11:45,B,Organic Search,Mobile
122908,application_start,2026-08-22 07:17:25,B,Organic Search,Mobile
122908,kyc_complete,2026-08-22 08:08:38,B,Organic Search,Mobile
122908,funding,2026-08-22 08:07:00,B,Organic Search,Mobile
122909,landing_page,2026-08-20 04:01:05,B,Organic Search,Desktop
122909,application_start,2026-08-20 04:35:08,B,Organic Search,Desktop
122909,kyc_complete,2026-08-20 03:55:28,B,Organic Search,Desktop
122910,landing_page,2026-08-03 08:26:39,A,Partner,Mobile
122911,landing_page,2026-08-19 05:14:41,A,Direct,Mobile
122911,application_start,2026-08-19 05:45:14,A,Direct,Mobile
122911,kyc_complete,2026-08-19 04:50:19,A,Direct,Mobile
122911,funding,2026-08-19 05:32:31,A,Direct,Mobile
122912,landing_page,2026-08-02 06:37:34,B,Paid Search,Desktop
122912,application_start,2026-08-02 06:53:18,B,Paid Search,Desktop
122912,kyc_complete,2026-08-02 07:46:55,B,Paid Search,Desktop
122912,funding,2026-08-02 07:04:15,B,Paid Search,Desktop
122912,account_opened,2026-08-02 07:26:22,B,Paid Search,Desktop
122913,landing_page,2026-08-12 06:37:53,B,Paid Search,Mobile
122914,landing_page,2026-08-19 06:50:24,B,Organic Search,Mobile
122914,application_start,2026-08-19 06:45:00,B,Organic Search,Mobile
122915,landing_page,2026-08-10 22:16:46,A,Organic Search,Desktop
122915,application_start,2026-08-10 21:47:29,A,Organic Search,Desktop
122916,landing_page,2026-08-16 01:44:26,B,Organic Search,Mobile
122916,application_start,2026-08-16 01:40:33,B,Organic Search,Mobile
122916,kyc_complete,2026-08-16 01:57:03,B,Organic Search,Mobile
122916,funding,2026-08-16 02:34:00,B,Organic Search,Mobile
122916,account_opened,2026-08-16 01:43:28,B,Organic Search,Mobile
122917,landing_page,2026-08-10 22:36:09,B,Organic Search,Mobile
122917,application_start,2026-08-10 22:02:56,B,Organic Search,Mobile
122917,kyc_complete,2026-08-10 21:46:21,B,Organic Search,Mobile
122917,funding,2026-08-10 22:06:10,B,Organic Search,Mobile
122918,landing_page,2026-08-27 20:39:44,A,Social,Desktop
122919,landing_page,2026-08-28 01:26:49,B,Social,Desktop
122919,application_start,2026-08-28 00:55:32,B,Social,Desktop
122920,landing_page,2026-08-02 08:20:37,A,Social,Desktop
122921,landing_page,2026-08-24 14:46:20,A,Direct,Mobile
122922,landing_page,2026-08-21 15:42:36,B,Paid Search,Mobile
122922,application_start,2026-08-21 15:55:01,B,Paid Search,Mobile
122922,kyc_complete,2026-08-21 15:31:10,B,Paid Search,Mobile
122922,funding,2026-08-21 15:34:15,B,Paid Search,Mobile
122922,account_opened,2026-08-21 15:22:32,B,Paid Search,Mobile
122923,landing_page,2026-08-08 09:38:25,B,Paid Search,Desktop
122923,application_start,2026-08-08 08:54:43,B,Paid Search,Desktop
122924,landing_page,2026-08-04 09:45:25,B,Organic Search,Desktop
122924,application_start,2026-08-04 10:44:11,B,Organic Search,Desktop
122925,landing_page,2026-08-18 07:27:36,B,Social,Mobile
122926,landing_page,2026-08-04 19:25:39,A,Partner,Mobile
122926,application_start,2026-08-04 18:18:33,A,Partner,Mobile
122926,kyc_complete,2026-08-04 19:24:05,A,Partner,Mobile
122926,funding,2026-08-04 19:24:54,A,Partner,Mobile
122926,account_opened,2026-08-04 18:06:15,A,Partner,Mobile
122927,landing_page,2026-08-06 21:29:24,A,Direct,Mobile
122927,application_start,2026-08-06 21:23:18,A,Direct,Mobile
122927,kyc_complete,2026-08-06 21:04:02,A,Direct,Mobile
122928,landing_page,2026-08-16 23:14:48,A,Email,Desktop
122929,landing_page,2026-08-01 15:54:50,B,Social,Desktop
122930,landing_page,2026-08-04 16:51:10,B,Partner,Desktop
122930,application_start,2026-08-04 16:57:20,B,Partner,Desktop
122931,landing_page,2026-08-08 14:32:41,B,Email,Desktop
122931,application_start,2026-08-08 14:38:09,B,Email,Desktop
122931,kyc_complete,2026-08-08 15:03:57,B,Email,Desktop
122931,funding,2026-08-08 14:17:05,B,Email,Desktop
122931,account_opened,2026-08-08 15:14:37,B,Email,Desktop
122932,landing_page,2026-08-19 03:02:19,B,Direct,Mobile
122932,application_start,2026-08-19 02:46:43,B,Direct,Mobile
122932,kyc_complete,2026-08-19 02:47:33,B,Direct,Mobile
122933,landing_page,2026-08-02 14:22:59,B,Email,Tablet
122933,application_start,2026-08-02 13:21:55,B,Email,Tablet
122933,kyc_complete,2026-08-02 13:11:39,B,Email,Tablet
122933,funding,2026-08-02 13:59:07,B,Email,Tablet
122933,account_opened,2026-08-02 13:37:01,B,Email,Tablet
122934,landing_page,2026-08-28 11:29:24,B,Organic Search,Mobile
122934,application_start,2026-08-28 11:28:18,B,Organic Search,Mobile
122935,landing_page,2026-08-26 03:59:22,B,Partner,Mobile
122935,application_start,2026-08-26 04:31:34,B,Partner,Mobile
122935,kyc_complete,2026-08-26 04:04:41,B,Partner,Mobile
122936,landing_page,2026-08-07 04:38:58,B,Organic Search,Mobile
122936,application_start,2026-08-07 05:02:08,B,Organic Search,Mobile
122936,kyc_complete,2026-08-07 05:21:42,B,Organic Search,Mobile
122937,landing_page,2026-08-11 01:13:09,A,Social,Mobile
122938,landing_page,2026-08-19 02:46:17,A,Organic Search,Mobile
122938,application_start,2026-08-19 02:42:06,A,Organic Search,Mobile
122939,landing_page,2026-08-19 12:13:49,A,Partner,Desktop
122939,application_start,2026-08-19 11:17:03,A,Partner,Desktop
122939,kyc_complete,2026-08-19 11:17:54,A,Partner,Desktop
122939,funding,2026-08-19 11:10:57,A,Partner,Desktop
122940,landing_page,2026-08-23 22:58:15,B,Organic Search,Desktop
122940,application_start,2026-08-23 23:32:41,B,Organic Search,Desktop
122940,kyc_complete,2026-08-23 23:52:31,B,Organic Search,Desktop
122940,funding,2026-08-23 23:52:56,B,Organic Search,Desktop
122940,account_opened,2026-08-23 23:43:22,B,Organic Search,Desktop
122941,landing_page,2026-08-27 02:27:51,B,Organic Search,Mobile
122941,application_start,2026-08-27 02:39:12,B,Organic Search,Mobile
122941,kyc_complete,2026-08-27 02:39:57,B,Organic Search,Mobile
122942,landing_page,2026-08-03 01:12:38,A,Email,Desktop
122942,application_start,2026-08-03 01:35:12,A,Email,Desktop
122942,kyc_complete,2026-08-03 00:52:29,A,Email,Desktop
122942,funding,2026-08-03 01:25:22,A,Email,Desktop
122943,landing_page,2026-08-10 16:12:11,B,Email,Mobile
122943,application_start,2026-08-10 15:49:00,B,Email,Mobile
122943,kyc_complete,2026-08-10 16:14:31,B,Email,Mobile
122943,funding,2026-08-10 16:14:33,B,Email,Mobile
122943,account_opened,2026-08-10 16:03:10,B,Email,Mobile
122944,landing_page,2026-08-17 05:40:51,B,Direct,Desktop
122944,application_start,2026-08-17 05:35:59,B,Direct,Desktop
122944,kyc_complete,2026-08-17 05:05:39,B,Direct,Desktop
122944,funding,2026-08-17 06:07:44,B,Direct,Desktop
122944,account_opened,2026-08-17 05:46:08,B,Direct,Desktop
122945,landing_page,2026-08-25 17:40:20,A,Direct,Mobile
122945,application_start,2026-08-25 17:10:59,A,Direct,Mobile
122946,landing_page,2026-08-24 15:52:43,B,Paid Search,Mobile
122946,application_start,2026-08-24 16:34:11,B,Paid Search,Mobile
122946,kyc_complete,2026-08-24 15:18:41,B,Paid Search,Mobile
122947,landing_page,2026-08-18 20:51:33,B,Paid Search,Mobile
122948,landing_page,2026-08-12 01:41:39,A,Social,Mobile
122948,application_start,2026-08-12 02:02:58,A,Social,Mobile
122948,kyc_complete,2026-08-12 01:22:09,A,Social,Mobile
122949,landing_page,2026-08-01 04:50:49,A,Email,Desktop
122949,application_start,2026-08-01 04:37:56,A,Email,Desktop
122950,landing_page,2026-08-06 05:04:24,A,Direct,Mobile
122950,application_start,2026-08-06 04:09:48,A,Direct,Mobile
122950,kyc_complete,2026-08-06 04:54:14,A,Direct,Mobile
122950,funding,2026-08-06 05:06:57,A,Direct,Mobile
122950,account_opened,2026-08-06 04:02:29,A,Direct,Mobile
122951,landing_page,2026-08-07 15:35:13,B,Email,Tablet
122951,application_start,2026-08-07 14:48:57,B,Email,Tablet
122951,kyc_complete,2026-08-07 15:24:35,B,Email,Tablet
122951,funding,2026-08-07 14:20:06,B,Email,Tablet
122951,account_opened,2026-08-07 14:16:31,B,Email,Tablet
122952,landing_page,2026-08-16 09:42:44,A,Direct,Mobile
122952,application_start,2026-08-16 09:16:05,A,Direct,Mobile
122952,kyc_complete,2026-08-16 09:48:28,A,Direct,Mobile
122953,landing_page,2026-08-21 01:32:07,B,Organic Search,Desktop
122953,application_start,2026-08-21 01:35:21,B,Organic Search,Desktop
122953,kyc_complete,2026-08-21 01:05:12,B,Organic Search,Desktop
122953,funding,2026-08-21 00:47:28,B,Organic Search,Desktop
122953,account_opened,2026-08-21 00:44:59,B,Organic Search,Desktop
122954,landing_page,2026-08-27 05:46:10,B,Direct,Desktop
122954,application_start,2026-08-27 05:17:36,B,Direct,Desktop
122954,kyc_complete,2026-08-27 04:51:36,B,Direct,Desktop
122954,funding,2026-08-27 05:19:13,B,Direct,Desktop
122954,account_opened,2026-08-27 05:28:45,B,Direct,Desktop
122955,landing_page,2026-08-27 10:48:20,A,Paid Search,Mobile
122955,application_start,2026-08-27 09:56:11,A,Paid Search,Mobile
122955,kyc_complete,2026-08-27 10:33:42,A,Paid Search,Mobile
122956,landing_page,2026-08-03 03:58:33,B,Direct,Tablet
122957,landing_page,2026-08-14 11:22:21,B,Social,Mobile
122957,application_start,2026-08-14 11:54:54,B,Social,Mobile
122957,kyc_complete,2026-08-14 12:21:50,B,Social,Mobile
122957,funding,2026-08-14 11:02:54,B,Social,Mobile
122957,account_opened,2026-08-14 11:54:01,B,Social,Mobile
122958,landing_page,2026-08-12 07:17:08,A,Direct,Mobile
122958,application_start,2026-08-12 07:18:27,A,Direct,Mobile
122959,landing_page,2026-08-19 16:20:44,B,Organic Search,Desktop
122959,application_start,2026-08-19 15:41:27,B,Organic Search,Desktop
122959,kyc_complete,2026-08-19 15:37:56,B,Organic Search,Desktop
122960,landing_page,2026-08-18 07:09:14,B,Social,Mobile
122960,application_start,2026-08-18 08:02:10,B,Social,Mobile
122960,kyc_complete,2026-08-18 07:54:10,B,Social,Mobile
122960,funding,2026-08-18 07:06:34,B,Social,Mobile
122960,account_opened,2026-08-18 07:05:28,B,Social,Mobile
122961,landing_page,2026-08-12 22:04:29,A,Direct,Mobile
122962,landing_page,2026-08-15 17:24:04,A,Direct,Mobile
122962,application_start,2026-08-15 17:26:22,A,Direct,Mobile
122962,kyc_complete,2026-08-15 18:02:55,A,Direct,Mobile
122962,funding,2026-08-15 17:36:58,A,Direct,Mobile
122962,account_opened,2026-08-15 17:01:05,A,Direct,Mobile
122963,landing_page,2026-08-25 13:13:18,B,Social,Mobile
122963,application_start,2026-08-25 13:56:09,B,Social,Mobile
122963,kyc_complete,2026-08-25 13:27:25,B,Social,Mobile
122964,landing_page,2026-08-16 05:57:51,B,Social,Desktop
122964,application_start,2026-08-16 05:49:52,B,Social,Desktop
122964,kyc_complete,2026-08-16 05:40:29,B,Social,Desktop
122965,landing_page,2026-08-28 03:21:43,A,Organic Search,Mobile
